Number,Name,Address,Latitude,Longitude,Banking,Bonus,Status,Contract Name,Bike Stands,Available Bike Stands,Available Bikes,Last Update Date,Last Update - Time
66,Jardin Royal,RUE DU 8 MAI 1945 / FACE JARDIN ROYAL,43.596419,1.45104,False,False,Open,Toulouse,23,22,0,12-11-2025,14:54:43
67,Mairie De Hesperange,MAIRIE DE HESPERANGE - ROUTE DE THIONVILLE 474,49.571924,6.15965,False,False,Open,Luxembourg,20,14,4,12-11-2025,14:55:30
67,Parc Cinquantenaire ,PARC CINQUANTENAIRE/JUBELPARK - AVENUE D'AUDERGHEM/OUDERGEMSESTEENWEG 45,50.83975,4.385426,False,True,Open,Bruxelles-Capitale,35,20,11,12-11-2025,14:56:06
67,Waldeck Rousseau,Place Waldeck Rousseau - Pont GEnEral de la Motte Rouge,47.22777476,-1.552147986,True,False,Open,Nantes,22,5,17,12-11-2025,14:54:36
67,Guesde  Ozenne,35 ALL JULES GUESDE,43.594812,1.449176,False,False,Open,Toulouse,22,7,15,12-11-2025,14:56:29
67,Juan Verdeguer,Juan Verdeguer - Toneleros,39.45882807,-0.336888975,False,False,Open,Valence,14,2,12,12-11-2025,14:55:00
68,Mulhouse,"48,797631
1,963525",47.761696,7.331624,True,False,Open,Jcdecauxbike,2,0,2,25-06-2024,12:27:01
68,Avda Del Puerto Iv,Av. Puerto - JosE Aguilar,39.46277108,-0.341823992,False,False,Open,Valence,20,13,5,12-11-2025,14:55:16
68,Calle Juan Antonio Cabestany,CALLE JUAN ANTONIO CABESTANY - Aprox. Calle Júpiter,37.39032,-5.97988,False,False,Open,Seville,15,5,10,12-11-2025,14:55:33
68,Palais De Justice  Metro,1 BIS ALLEE JULES GUESDE,43.592782,1.444726,True,False,Open,Toulouse,16,11,2,12-11-2025,14:56:40
68,Livet,"65, rue Dufour",47.22406788,-1.545212434,True,False,Open,Nantes,15,15,0,12-11-2025,14:53:59
68,Um Schlass,UM SCHLASS - CEINTURE UM SCHLASS,49.57337,6.14397,False,False,Open,Luxembourg,15,8,4,12-11-2025,14:56:30
68,Jean Rey,JEAN REY - PLACE JEAN REY/JEAN REYPLAATS,50.840282,4.380131,False,False,Open,Bruxelles-Capitale,33,8,24,12-11-2025,14:57:33
69,Avda Del Puerto,Av. Puerto - Serrería,39.46192008,-0.338811982,False,False,Open,Valence,25,7,18,12-11-2025,14:48:16
69,Feuga  Pont Stmichel,11 ALL PAUL FEUGA,43.592388,1.442463,False,False,Open,Toulouse,18,12,5,12-11-2025,14:48:35
69,Calle Jose Laguillo,CALLE JOSE LAGUILLO - Aprox. Pablo Iglesias,37.39212,-5.978636,False,False,Open,Seville,20,14,4,12-11-2025,14:50:44
69,Lesbroussart,LESBROUSSART - AVENUE LOUISE/LOUIZALAAN 192,50.827577,4.363797,False,True,Open,Bruxelles-Capitale,29,23,3,12-11-2025,14:53:46
69,Manufacture,"11 bis, boulevard Stalingrad",47.21921638,-1.535847443,False,False,Open,Nantes,15,9,6,12-11-2025,14:55:08
69,Um Reimerwee,UM REIMERWEE - RUE DU KIEM,49.61769,6.08276,False,False,Open,Luxembourg,20,18,2,12-11-2025,14:57:37
70,Callecolonesqalmiranterogerdelauria,"Colón, 44",39.469181,-0.371737,False,False,Open,Valence,17,15,2,12-11-2025,14:54:43
70,Aurore ,AURORE / DAGERAAD - Av. Louise / Louizalaan 440,50.818113,4.371446,False,True,Open,Bruxelles-Capitale,25,16,8,12-11-2025,14:54:58
70,Gare De Nantes Sud,Quai de Malakoff - Canal Saint-FElix,47.215505,-1.542844,True,False,Open,Nantes,70,59,9,12-11-2025,14:56:12
70,Place Du Fer A Cheval,5 PLACE DU FER A CHEVAL,43.592366,1.434121,False,False,Open,Toulouse,18,14,2,12-11-2025,14:51:59
70,Gemeng Stroossen,GEMENG STROOSSEN - Rue des Romains,49.61909,6.07227,False,False,Open,Luxembourg,20,15,3,12-11-2025,14:53:23
70,Estación Renfe Santa Justa,ESTACIÓN RENFE SANTA JUSTA,37.39115849,-5.975971154,False,False,Open,Seville,40,26,13,12-11-2025,14:56:39
71,Avenida Kansas City,AVENIDA KANSAS CITY - Aprox. Hotel Occidental,37.390019,-5.974472,False,False,Open,Seville,18,15,3,08-10-2025,13:48:28
71,Fer À Cheval  Cours Dillon,3 RUE LAGANNE,43.593227,1.435062,False,False,Open,Toulouse,22,9,12,12-11-2025,14:48:59
71,Talensac Nord,"18, rue Talensac - 26, rue de Bel Air",47.22185364,-1.558940747,False,False,Open,Nantes,14,14,0,12-11-2025,14:52:04
71,Avda Del Puerto Vi,Av. Puerto - Plaza Tribunal de les Aigües,39.46034808,-0.333621966,False,False,Open,Valence,20,2,18,12-11-2025,14:48:04
71,Legrand,LEGRAND - AV LOUISE/LOUIZALAAN 525,50.815019,4.371982,False,True,Open,Bruxelles-Capitale,22,10,7,12-11-2025,14:52:09
71,Les Thermes,LES THERMES - RUE DU CIMETIERE,49.61489,6.07275,False,False,Open,Luxembourg,20,17,2,12-11-2025,14:57:36
72,Ramiro Maetzu,Ramiro de Maeztu - Peris Brell,39.467225,-0.346537,False,False,Open,Valence,15,14,0,12-11-2025,14:50:05
72,Calle Amador De Los Rios,CALLE AMADOR DE LOS RIOS - Aprox. C/ Lope de Vega,37.39071249,-5.982768177,False,False,Open,Seville,20,9,11,12-11-2025,14:49:37
72,Fitte   Magne,23 ALL CHARLES DE FITTE,43.59522,1.432503,False,False,Open,Toulouse,20,9,7,12-11-2025,14:49:45
72,Bellamygue Moreau,"138, rue Paul Bellamy",47.22862569,-1.561806393,False,False,Open,Nantes,15,12,3,12-11-2025,14:52:56
72,An Der Bourmicht,- AN DER BOURMICHT - ZONE INDUSTRIELLE BOURMICHT / RES DES MEROVINGIENS,49.61086,6.08097,False,False,Open,Luxembourg,20,8,11,12-11-2025,14:57:30
72,Ulb Solbosch ,ULB SOLBOSCH / VUB SOLBOSCH - AV. F.ROOSEVELT/F.ROOSEVELTLAAN 19,50.812489,4.379203,False,True,Open,Bruxelles-Capitale,24,20,3,12-11-2025,14:55:34
73,Vleurgat,VLEURGAT - AVENUE LOUISE/LOUIZALAAN 300,50.823898,4.367752,False,True,Open,Bruxelles-Capitale,25,23,0,12-11-2025,14:48:32
73,Jeronimo Monsoriu,Jerónimo Monsoriu - Industria,39.46622709,-0.342969997,False,False,Open,Valence,20,17,3,12-11-2025,14:48:24
73,Plaza San Agustin,PLAZA SAN AGUSTIN - Aprox. C/ Concepción,37.38962,-5.984551,False,False,Open,Seville,15,15,0,12-11-2025,14:52:47
73,Fitte  Teinturiers,40 ALLEE CHARLES DE FITTE,43.596294,1.432158,False,False,Open,Toulouse,16,3,12,12-11-2025,14:56:50
73,Sarradin,"4, place Emile Sarradin",47.22088243,-1.570438598,False,False,Open,Nantes,13,5,8,12-11-2025,14:56:53
73,Jeanne D'Arc,- JEANNE D'ARC - PLACE JEANNE D'ARC,49.59691,6.147957,False,False,Open,Luxembourg,20,17,0,12-11-2025,14:55:37
74,Plaza San Felipe Neri,Plaza San Felipe Neri (Mercado Algirós),39.4699171,-0.353825032,False,False,Open,Valence,20,20,0,12-11-2025,14:48:00
74,Laganne  Teinturiers,37 RUE LAGANNE,43.596667,1.436229,False,False,Open,Toulouse,18,18,0,12-11-2025,14:52:50
74,Plaza Pilatos,PLAZA PILATOS - Aprox. C/ San Esteban,37.389756,-5.987023,False,False,Open,Seville,15,7,7,12-11-2025,14:56:02
74,Place Loix ,PLACE LOIX / LOIXPLEIN - Rue Berckmans / Berckmansstraat 78 - 84,50.831936,4.353037,False,False,Open,Bruxelles-Capitale,24,11,10,12-11-2025,14:51:58
74,Canclaux,"8, place Canclaux",47.21433366,-1.574924617,False,False,Open,Nantes,15,7,8,12-11-2025,14:55:13
74,Sainte Cunegonde,SAINTE CUNEGONDE - PLACE STE CUNEGONDE,49.6146,6.14283,False,False,Open,Luxembourg,15,11,1,12-11-2025,14:57:23
75,Plaza San Francisco,PLAZA SAN FRANCISCO - Aprox C/ Hernando Colón,37.388157,-5.993846,False,False,Open,Seville,20,15,5,12-11-2025,14:51:12
75,General Baron ,GENERAL BARON / GENERAAL BARON - Av. du Parc / Parklaan 51 - 55,50.825888,4.340388,False,False,Open,Bruxelles-Capitale,25,16,8,12-11-2025,14:52:21
75,Campoamor I,República Argentina - Campoamor,39.47208111,-0.351792027,False,False,Open,Valence,25,24,1,12-11-2025,14:52:27
75,Beinchen,BEINCHEN - RUE DU PONT,49.61561,6.13097,False,False,Open,Luxembourg,15,11,2,12-11-2025,14:54:30
75,Château D'Eau,12 PLACE LAGANNE,43.59859,1.436594,True,False,Open,Toulouse,21,13,8,12-11-2025,14:53:45
75,Lamoricière,"14 bis, rue Lamoricière - Place Beaumanoir",47.21230896,-1.57136936,False,False,Open,Nantes,15,9,6,12-11-2025,14:56:11
76,Campoamor Ii,Campoamor - Músico GinEs,39.4700511,-0.343552001,False,False,Open,Valence,19,16,2,12-11-2025,14:53:37
76,Place Van Meenen ,PLACE VAN MEENEN / VAN MEENENPLEIN - Av. Paul Dejaer (face 35 - 39) / Paul Dejaerlaan (tegenover 35 - 39),50.825749,4.345165,False,False,Open,Bruxelles-Capitale,25,19,2,12-11-2025,14:52:28
76,Plaza Nueva,PLAZA NUEVA - Aprox. C/ Jaen,37.38893948,-5.995646221,False,False,Open,Seville,30,13,17,12-11-2025,14:56:44
76,Rene Bouhier,"8, place RenE Bouhier",47.20942909,-1.570515336,False,False,Open,Nantes,15,15,0,12-11-2025,14:49:30
76,Sauvage,SAUVAGE - RUE JEAN-PIERRE SAUVAGE,49.62521,6.13938,False,False,Open,Luxembourg,15,13,0,12-11-2025,14:54:38
76,Reclusane  Place Olivier,"PLACE OLIVIER, DEVANT N°1 RUE  RECLUSANE",43.598478,1.434043,False,False,Open,Toulouse,16,1,13,12-11-2025,14:57:28
77,Ecole D'Architecture,"6, quai François Mitterrand",47.20760564,-1.557532468,True,False,Open,Nantes,32,12,20,12-11-2025,14:54:42
77,Plaza Chapina,PLAZA CHAPINA - Aprox. Hotel Abba Triana,37.38962948,-6.007581264,False,False,Open,Seville,20,4,14,12-11-2025,14:53:15
77,Funiculaire,Avenue J.F.Kennedy/Parvis au Plateau KB prEs de l'arrêt Pafendall,49.618823,6.136324,False,False,Open,Luxembourg,20,18,1,12-11-2025,14:55:38
77,Stcyprien  Metro Vie,2 PL INTERIEURE SAINT-CYPRIEN,43.59778,1.431619,False,False,Open,Toulouse,13,1,11,12-11-2025,14:56:52
77,Paul Janson,PAUL JANSON - CHAUSSEE DE CHARLEROI/ CHARLEROISESTEENWEG 159,50.827399,4.355281,False,True,Open,Bruxelles-Capitale,25,21,4,12-11-2025,14:56:38
78,Avda Aragon I,AragOn - Vicente Sancho Tello,39.4699131,-0.358779047,False,False,Open,Valence,20,15,5,12-11-2025,14:48:05
78,De Gaulle,"7, rue Françoise Giroud - Boulevard GEnEral de Gaulle",47.20844368,-1.540514488,False,False,Open,Nantes,21,5,16,12-11-2025,14:54:10
78,Ducpetiaux,DUCPETIAUX - CHAUSSEE DE WATERLOO/ WATERLOOSESTEENWEG 376 - 370,50.823699,4.351623,False,False,Open,Bruxelles-Capitale,25,16,9,12-11-2025,14:50:35
78,Stcyprien  Metro Darre,14 PL INTERIEURE ST CYPRIEN,43.598124,1.431382,True,False,Open,Toulouse,17,2,14,12-11-2025,14:55:15
78,St Mathieu,Rue St.Mathieu/ prEs de l'arrêt Pafendall,49.619061,6.1323,False,False,Open,Luxembourg,18,12,4,12-11-2025,14:56:24
78,Calle Alfareria,CALLE ALFARERIA - Aprox. Ronda de Triana,37.388646,-6.010352,False,False,Open,Seville,20,4,16,12-11-2025,14:55:53
79,Loi ,LOI/WET - RUE D'ARLON/STRAAT 120,50.84413,4.374871,False,False,Open,Bruxelles-Capitale,22,6,14,12-11-2025,14:56:00
79,Avda Aragon Ii,Aragón - Ernesto Ferrer,39.47274711,-0.357333044,False,False,Open,Valence,20,15,5,12-11-2025,14:55:57
79,Plaza De Las Mercedarias,PLAZA DE LAS MERCEDARIAS - Aprox. C/ Ibarra,37.388371,-5.986945,False,False,Open,Seville,10,8,2,12-11-2025,14:56:06
79,Malakoff,"15, quai de Malakoff",47.213395,-1.536954,False,False,Open,Nantes,15,0,15,12-11-2025,14:55:05
79,Viguerie   Lange,1 PL LANGE,43.601016,1.434129,False,False,Open,Toulouse,20,13,7,12-11-2025,14:57:10
80,Fitte  Varsi,89B ALLEE CHARLES DE FITTE,43.599637,1.429338,False,False,Open,Toulouse,22,0,21,12-11-2025,14:47:49
80,Amadeo Savoia,Amadeo de Saboya (frente Ayuntamiento),39.47371011,-0.362389059,False,False,Open,Valence,25,4,21,12-11-2025,14:57:06
80,Calle Luis Montoto,CALLE LUIS MONTOTO - Aprox. C/ Alberto Duero,37.38762748,-5.981027169,False,False,Open,Seville,19,18,0,12-11-2025,14:48:57
80,Ins,Rue du Fort Dumoulin/Rue de Trèves,49.612542,6.147918,False,False,Open,Luxembourg,20,12,6,12-11-2025,14:55:54
80,Ceres,"CERES - AV. F. ROOSEVELT/F. ROOSEVELTLAAN, 14",50.814852,4.376794,False,True,Open,Bruxelles-Capitale,20,15,5,12-11-2025,14:56:26
81,Doctor Fornos,Micer Mascó - Rodriguez Fornos,39.47509612,-0.361069056,False,False,Open,Valence,20,12,8,12-11-2025,14:55:25
81,Mangin,"Devant le 8, place Mangin",47.20095552,-1.545507251,False,False,Open,Nantes,14,9,5,12-11-2025,14:51:53
81,Jardin Raymond Vi,ALLEE CHARLES DE FITTE / FACE JARDIN RAYMOND VI,43.599797,1.429521,False,False,Open,Toulouse,33,23,10,12-11-2025,14:49:43
81,Pont Bockstael ,PONT BOCKSTAEL / BRUG BOCKSTAEL - Bd Emile Bockstael / Emile Bockstaellaan 5,50.870259,4.343195,False,False,Open,Bruxelles-Capitale,25,5,19,12-11-2025,14:57:33
81,Carmel,AllEe du Carmel/Rue Paul Albrecht face Police,49.62019,6.172682,False,False,Open,Luxembourg,20,10,7,12-11-2025,14:56:10
82,Pannenhuis,"PANNENHUIS - RUE CHARLES DEMEER/CHARLES DEMEERSTRAAT  71
FermEe pour travaux Stib",50.872811,4.341149,False,False,Open,Bruxelles-Capitale,20,0,0,28-02-2024,14:31:53
82,Sebilleau,"120, rue Dr Jules SEbilleau",47.20675751,-1.533118245,True,False,Open,Nantes,16,4,11,12-11-2025,14:53:09
82,Gare Centshamm,GARE CENTS-HAMM - RUE DES ALOUETTES / GARE DE CENTS-HAMM,49.614749,6.164772,False,False,Open,Luxembourg,20,16,3,12-11-2025,14:55:12
82,Guillendecastrotorresdequart,Guillem de Castro (Torres de Quart),39.47602411,-0.384005125,False,False,Open,Valence,15,12,2,12-11-2025,14:56:45
82,Sejourne  Pt Des Catalans,1 AV PAUL SEJOURNE,43.605804,1.428054,False,False,Open,Toulouse,21,5,15,12-11-2025,14:57:22
83,Avenida La Buhaira,AVENIDA LA BUHAIRA - Aprox. Avda Luis Montoto,37.38695548,-5.978051158,False,False,Open,Seville,20,4,14,12-11-2025,14:51:49
83,Simonis,SIMONIS / BD LEOPOLD II (DEVANT 282)/ LEOPOLD II-LAAN (N° 282),50.86284,4.33126,False,False,Open,Bruxelles-Capitale,29,9,19,12-11-2025,14:57:17
83,Sejourne  Amidonniers,2 AV PAUL SEJOURNE,43.605687,1.428225,False,False,Open,Toulouse,17,2,13,12-11-2025,14:57:25
83,Millerand,"9, boulevard Alexandre Millerand - 28, boulevard Georges Pompidou",47.20819965,-1.530180436,False,False,Open,Nantes,14,1,13,12-11-2025,14:54:22
83,Pza De La Legión Española,General Elio - Llano del Real,39.47755312,-0.367061076,False,False,Open,Valence,25,1,23,12-11-2025,14:57:35
83,Pulvermühl,Rue de Pulvermûhl/Rue du Fort Dumoulin,49.608758,6.149591,False,False,Open,Luxembourg,20,8,7,12-11-2025,14:57:17
84,Sainteanne ,SAINTE-ANNE / SINT-ANNA - Rue de l'Eglise Sainte-Anne / Sint-Annakerkstraat 116,50.85896,4.330107,False,False,Open,Bruxelles-Capitale,20,7,13,12-11-2025,14:56:17
84,Bitbourg,Rue de Bitbourg devant n°20,49.61349,6.17066,False,False,Open,Luxembourg,20,20,0,12-11-2025,14:57:33
84,Region,Rue de la Loire - place Gaston Defferre,47.21074214,-1.525933452,False,False,Open,Nantes,22,14,7,12-11-2025,14:54:55
84,Calle Jose Maria Moreno Galvan,CALLE JOSE MARIA MORENO GALVAN - Aprox. C/ Juan Antonio Cabestany,37.387502,-5.982989,False,False,Open,Seville,20,3,16,12-11-2025,14:56:43
84,Serreriaesqpintor Ferrer Calatayud,"Serrería, 67",39.4670909,-0.3353167,False,False,Open,Valence,15,14,0,12-11-2025,14:48:11
84,Brienne  Manufacture,19T ALL DE BRIENNE,43.605381,1.432485,True,False,Open,Toulouse,24,0,24,12-11-2025,14:56:55
85,Avda Blasco Ibanez,Blasco IbaNez - Jaime Roig,39.47943213,-0.36480607,False,False,Open,Valence,23,3,19,12-11-2025,14:52:07
85,Paseo Catalina Ribera,PASEO CATALINA RIBERA - Frente a la Diputación Provincial,37.38535147,-5.986785188,False,False,Open,Seville,20,4,15,12-11-2025,14:54:58
85,Barcelone  Leclerc,2 BD DU MARECHAL LECLERC,43.606847,1.430615,False,False,Open,Toulouse,22,0,21,12-11-2025,14:56:55
85,Einstein,Rue Albert Einstein/Bd de Kockelscheuer,49.5842,6.1249,False,False,Open,Luxembourg,18,3,10,12-11-2025,14:56:34
85,Bel Air,"102, rue Paul Bellamy",47.22639443,-1.56002282,False,False,Open,Nantes,14,14,0,12-11-2025,14:56:53
85,Etangs Noirs ,ETANGS NOIRS / ZWARTE VIJVERS - Chau. de Gand / Gentsesteenweg 182,50.85726552,4.332368379,False,False,Open,Bruxelles-Capitale,25,9,15,12-11-2025,14:56:24
86,Maison Communale Jette ,Chau. de Wemmel / Wemmelsesteenweg 102,50.876195,4.324477,False,False,Open,Bruxelles-Capitale,25,15,9,12-11-2025,14:48:00
86,Avdagasparaguilaresqvicenteparra,Gaspar Aguilar - Vicente Parra,39.45520804,-0.391284136,False,False,Open,Valence,20,20,0,12-11-2025,14:47:56
86,Hauts Paves,Rue de Berry - Rue des Hauts PavEs,47.22547063,-1.567501843,False,False,Open,Nantes,16,4,12,12-11-2025,14:51:20
86,Pwc  Bd Kockelscheuer,Rue Gerhard Mercator n°2/Bd de Kockelscheuer,49.580242,6.120862,False,False,Open,Luxembourg,20,10,8,12-11-2025,14:54:43
86,Heraclès  Bearnais,23 RUE DU BEARNAIS,43.608004,1.428585,False,False,Open,Toulouse,20,4,15,12-11-2025,14:54:57
87,Lascrosses  Leclerc,47 BD LASCROSSES,43.609277,1.432157,False,False,Open,Toulouse,25,0,23,12-11-2025,14:55:13
87,Anatole France,"41, rue Alexandre Dumas - Place Anatole France",47.22360482,-1.571373578,False,False,Open,Nantes,15,6,9,12-11-2025,14:53:44
87,Miroir ,MIROIR / SPIEGEL - Av. de Laeken (face 36) / Lakense Laan (tegenover 36),50.871391,4.323914,False,False,Open,Bruxelles-Capitale,25,15,10,12-11-2025,14:55:27
87,Nationalbibliotheik,NATIONALBIBLIOTHEIK - Bd. KONRAD ADENAUER (Immeuble Bibliothèque Nationale),49.629865,6.166252,False,False,Open,Luxembourg,20,4,11,12-11-2025,14:57:02
88,Woeste,WOESTE - AVENUE NOTRE DAME DE LOURDES / ONZE-LIEVE-VROUW VAN LOURDESLAAN,50.873354,4.334311,False,False,Open,Bruxelles-Capitale,25,11,14,12-11-2025,14:56:56
88,Serra,SERRA - AVENUE J.F. KENNEDY / CIRCUIT DE LA FOIRE (Arrêt Luxexpo),49.63543913,6.176230928,False,False,Open,Luxembourg,30,8,14,12-11-2025,14:55:23
88,Mellinet,"1, boulevard Allard - Place GEnEral Mellinet",47.21150107,-1.577175414,False,False,Open,Nantes,15,13,2,12-11-2025,14:53:34
88,Lascrosses  Duportal,17T BD LASCROSSES,43.61009,1.434974,True,False,Open,Toulouse,25,1,23,12-11-2025,14:57:29
89,Calle Adriano,CALLE ADRIANO - Aprox. C/ Antonia Díaz,37.386448,-5.997597,False,False,Open,Seville,18,10,8,12-11-2025,14:49:23
89,Place Thorn,"Place Thorn/Bd Marcel Cahen ,50m avant rue BEatrix",49.60361,6.10278,False,False,Open,Luxembourg,20,18,0,12-11-2025,14:54:31
89,Saintaignan,"65, boulevard Saint-Aignan",47.20743864,-1.578689264,False,False,Open,Nantes,14,6,8,12-11-2025,14:55:09
89,Athenee De Jette ,ATHENEE DE JETTE / ATHENEUM VAN JETTE - Av. de Levis Mirepoix 100 / de Levis Mirepoixlaan 100,50.87119275,4.329924766,False,False,Open,Bruxelles-Capitale,25,10,15,12-11-2025,14:57:27
89,Compans Caffarelli Metro,1 ESP COMPANS-CAFFARELLI,43.611073,1.436704,False,False,Open,Toulouse,22,0,22,12-11-2025,14:56:36
90,Broustin,BROUSTIN - AV DE JETTE/ JETSELAAN 73 - 81,50.867448,4.326807,False,False,Open,Bruxelles-Capitale,17,11,6,12-11-2025,14:48:26
90,Lascrosses  Arnaud Bernard,3B BD LASCROSSES,43.611271,1.438093,False,False,Open,Toulouse,25,16,8,12-11-2025,14:57:07
90,Huberty,Rue de Mühlenbach/Rue Jean-Pierre Huberty,49.62947016,6.11780414,False,False,Open,Luxembourg,20,19,1,12-11-2025,14:53:25
90,Calle Roma,CALLE ROMA - Aprox. C/ Palos de la Frontera,37.38119845,-5.993528209,False,False,Open,Seville,20,1,18,12-11-2025,14:57:37
90,Proce,Angle boulevard Gaston Serpette - Boulevard Auguste Pageot,47.22419506,-1.576612844,False,False,Open,Nantes,15,8,7,12-11-2025,14:55:53
91,Arcole  Balance,48 BD D'ARCOLE,43.611556,1.439662,False,False,Open,Toulouse,21,19,2,12-11-2025,14:52:58
91,Belgica,Place Werrie / Werrieplein 24,50.867773,4.335217,False,False,Open,Bruxelles-Capitale,25,17,6,12-11-2025,14:49:19
91,Callegrabadorjordan,Grabador Jordan - Escultor Pastor,39.44409301,-0.367664059,False,False,Open,Valence,15,3,12,12-11-2025,14:48:00
91,Rond Point De Vannes,"65, boulevard Lelasseur",47.22958061,-1.572114578,False,False,Open,Nantes,15,13,2,12-11-2025,14:52:10
91,Mersch,Rue de Mühlenbach/ Rue Jules Mersch,49.627834,6.122333,False,False,Open,Luxembourg,20,16,2,12-11-2025,14:54:56
91,Calle Procurador,CALLE PROCURADOR - Clara de Jesús Monteto,37.38690746,-6.007674262,False,False,Open,Seville,20,8,11,12-11-2025,14:57:28
92,Rond Point De Rennes,Angle boulevard Lelasseur - Rue Paul Bellamy,47.23302818,-1.566059069,True,False,Open,Nantes,14,13,1,12-11-2025,14:53:03
92,Ronda De Triana,RONDA DE TRIANA - Aprox. C/ de Manuel Arellano,37.38554,-6.011086,False,False,Open,Seville,20,10,10,12-11-2025,14:51:56
92,Brill,Rue des Prunelles/Bd du Brill,49.58914,6.099213,False,False,Open,Luxembourg,20,15,3,12-11-2025,14:55:58
92,"Avda De Aragon,",Blasco Ibañez - Aragón,39.47582812,-0.356059042,False,False,Open,Valence,20,9,11,12-11-2025,14:56:00
92,Lenoir,LENOIR - BLD DE SMET DE NAEYER/DE SMET DE NAEYERLAAN 187 - 189,50.875826,4.329921,False,False,Open,Bruxelles-Capitale,24,10,12,12-11-2025,14:50:42
92,Chalets  Douville,31 RUE DES CHALETS,43.613149,1.441326,False,False,Open,Toulouse,15,12,2,12-11-2025,14:55:41
93,Clovis,CLOVIS - CHAUSSEE DE LOUVAIN - LEUVENSESTEENWEG 260-264,50.850333,4.380461,False,False,Open,Bruxelles-Capitale,19,7,12,12-11-2025,14:49:57
93,Facultes,A l'angle route de la Jonelière -  Boulevard Guy Mollet,47.24629807,-1.555309011,True,False,Open,Nantes,40,24,16,12-11-2025,14:54:00
93,Bd Matabiau  Ingres,57 RUE DU PRINTEMPS,43.614574,1.443571,False,False,Open,Toulouse,17,16,0,12-11-2025,14:54:12
93,Godchaux,Rue Auguste Charles/Rue Godchaux,49.601652,6.145533,False,False,Open,Luxembourg,20,9,8,12-11-2025,14:56:49
94,Plaza Del Zurraque,PLAZA DEL ZURRAQUE - Aprox. C/ Doc. Jeronimo Pou,37.38336945,-6.008294262,False,False,Open,Seville,18,7,10,12-11-2025,14:51:15
94,Lyon  Semard,76 BD DE LA GARE,43.614083,1.451158,True,False,Open,Toulouse,25,25,0,12-11-2025,14:53:17
94,Petit Port,Boulevard du Petit Port - place du 8 mai 1945,47.24326391,-1.55634461,False,False,Open,Nantes,20,12,8,12-11-2025,14:54:16
94,Hammcolonie,Rue de Hamm/Rue des pruniers,49.606983,6.154863,False,False,Open,Luxembourg,20,14,5,12-11-2025,14:57:35
94,Duchesse De Brabant ,DUCHESSE DE BRABANT / HERTOGIN VAN BRABANT - Rue de Birmingham / Birminghamstraat,50.849215,4.329184,False,False,Open,Bruxelles-Capitale,20,8,12,12-11-2025,14:56:58
95,Michelet,"50, boulevard Michelet",47.235158,-1.556322,False,False,Open,Nantes,26,12,14,12-11-2025,14:49:16
95,Avda De Los Naranjos,Naranjos (Magisterio),39.47980314,-0.346210014,False,False,Open,Valence,33,0,33,12-11-2025,14:48:17
95,Mairie De Bertrange,MAIRIE DE BERTRANGE-2 Beim Schlass/ Rue de Leudelange,49.61093,6.051527,False,False,Open,Luxembourg,20,15,5,12-11-2025,14:54:05
95,Theatre Garonne,4 AV DU CHÂTEAU D'EAU,43.602426,1.425347,False,False,Open,Toulouse,22,19,2,12-11-2025,14:55:41
95,Place Bockstael ,PLACE BOCKSTAEL / BOCKSTAELPLAATS - Bd Emile Bockstael / Emile Bockstaellaan 254,50.87808,4.34793,False,False,Open,Bruxelles-Capitale,25,8,14,12-11-2025,14:51:31
96,Hotel President ,Bd Roi Albert II / Koning Albert II-laan 37,50.863875,4.358708,False,False,Open,Bruxelles-Capitale,25,13,12,12-11-2025,14:51:40
96,Bertrange  Gare,Rue de l'industrie/Rue Chemin de Fer/ Rue de Strassen,49.613161,6.060382,False,False,Open,Luxembourg,15,12,1,12-11-2025,14:54:21
96,Tortière,Pont de la Tortière - boulevard Eugène Orieux,47.23533522,-1.549221767,True,False,Open,Nantes,16,6,10,12-11-2025,14:51:24
96,Calle Betis,CALLE BETIS - Aprox. C/ Juan de Lugo,37.383674,-6.000026,False,False,Open,Seville,19,8,11,12-11-2025,14:53:11
96,Mediathèque Jose Cabanis,50 RUE DU GENERAL COMPANS,43.609757,1.455212,True,False,Open,Toulouse,25,23,1,12-11-2025,14:57:12
97,Helfent,Rue de Luxembourg/Route de Longwy,49.603644,6.077783,False,False,Open,Luxembourg,15,14,1,12-11-2025,14:55:15
97,Karreveld,Av du Karreveld / Karreveldlaan 1,50.858058,4.318689,False,False,Open,Bruxelles-Capitale,25,10,12,12-11-2025,14:57:35
97,Saint Donatien,Place du 51ème REgiment d'Artillerie,47.22908809,-1.540292594,False,False,Open,Nantes,19,18,1,12-11-2025,14:53:40
97,Paseo De Cristóbal Colón,PASEO DE CRISTÓBAL COLÓN - Aprox. Torre del Oro,37.38153545,-5.995552217,False,False,Open,Seville,20,0,19,12-11-2025,14:54:55
97,Bonrepos  Raymond Iv,FACE AU 66 RUE RAYMOND IV,43.612475,1.451558,False,False,Open,Toulouse,21,19,0,12-11-2025,14:54:41
98,Avenida De Roma,AVENIDA DE ROMA - Puerta de Jerez,37.381753,-5.993278,False,False,Open,Seville,30,0,27,12-11-2025,14:48:46
98,Cimetiere ,CIMETIERE / KERKHOF - Bd Mettewie 40 x Chau. de Gand / Mettewielaan 40 x Gentsesteenweg,50.85904,4.312402,False,False,Open,Bruxelles-Capitale,20,13,7,12-11-2025,14:55:47
